Name,Row Reduced Coloring Matrix
12a_0986,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_0987,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_0988,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_0989,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_0990,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_0992,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_0997,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1006,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1010,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1025,"[[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3], [0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1026,"[[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3], [0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1035,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1037,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1040,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1041,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1044,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1049,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1050,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1067,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1068,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1069,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1082,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1084,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1087,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1090,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1102,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1103,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1104,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1106,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1108,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12a_1112,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
